
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.33', 'le_us=6164', 'est[0.24,0.41,-0.04,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.28', 'le_us=5279', 'est[0.24,0.43,0.01,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.23', 'le_us=5249', 'est[0.24,0.43,-0.03,42]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.22', 'le_us=5065', 'est[0.24,0.43,-0.06,46]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.30', 'le_us=5249', 'est[0.25,0.46,-0.01,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'le_us=6164', 'est[0.25,0.41,-0.06,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.27', 'le_us=5249', 'est[0.25,0.43,-0.08,49]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.21', 'le_us=5554', 'est[0.25,0.38,-0.11,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.22', '592F[0.50,0.00,0.00]=0.29', 'le_us=5340', 'est[0.25,0.39,-0.12,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.32', 'le_us=5157', 'est[0.25,0.41,-0.13,39]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.26', 'le_us=5249', 'est[0.25,0.42,-0.06,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.23', '592F[0.50,0.00,0.00]=0.31', 'le_us=5340', 'est[0.25,0.43,-0.09,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.26', 'le_us=5096', 'est[0.24,0.44,-0.04,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.31', '592F[0.50,0.00,0.00]=0.25', 'le_us=5432', 'est[0.24,0.45,-0.07,43]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.27', 'le_us=5096', 'est[0.24,0.46,-0.02,57]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.30', 'le_us=5096', 'est[0.24,0.47,0.03,54]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'le_us=6256', 'est[0.24,0.42,-0.03,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.29', 'le_us=6134', 'est[0.24,0.38,-0.07,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.17', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.22', 'le_us=4821', 'est[0.21,0.36,-0.10,39]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.34', 'le_us=6347', 'est[0.22,0.33,-0.12,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'le_us=6225', 'est[0.23,0.31,-0.14,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.24', 'le_us=5065', 'est[0.25,0.36,-0.09,60]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'le_us=5981', 'est[0.25,0.33,-0.11,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.23', '592F[0.50,0.00,0.00]=0.26', 'le_us=5065', 'est[0.24,0.37,-0.06,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'le_us=5828', 'est[0.24,0.34,-0.09,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.18', '592F[0.50,0.00,0.00]=0.24', 'le_us=5493', 'est[0.24,0.35,-0.10,62]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.31', 'le_us=6134', 'est[0.25,0.33,-0.12,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'le_us=5584', 'est[0.25,0.31,-0.14,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.31', '592F[0.50,0.00,0.00]=0.25', 'le_us=5401', 'est[0.25,0.34,-0.14,41]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.29', 'le_us=5065', 'est[0.24,0.39,-0.09,62]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.20', '592F[0.50,0.00,0.00]=0.25', 'le_us=5279', 'est[0.24,0.39,-0.10,54]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.23', 'le_us=5401', 'est[0.24,0.40,-0.11,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.29', '592F[0.50,0.00,0.00]=0.32', 'le_us=5065', 'est[0.25,0.43,-0.13,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.21', '592F[0.50,0.00,0.00]=0.26', 'le_us=5065', 'est[0.25,0.43,-0.13,48]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.17', '592F[0.50,0.00,0.00]=0.32', 'le_us=5584', 'est[0.25,0.42,-0.13,67]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.33', 'le_us=5065', 'est[0.25,0.45,-0.06,61]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'le_us=6164', 'est[0.25,0.40,-0.09,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.26', 'le_us=5249', 'est[0.25,0.43,-0.04,58]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.22', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5127', 'est[0.25,0.38,0.02,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5706', 'est[0.25,0.35,0.06,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.31', 'CD37[0.00,0.00,0.00]=0.29', 'le_us=5249', 'est[0.24,0.39,0.02,65]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.25', 'le_us=5279', 'est[0.25,0.41,-0.03,41]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.28', 'le_us=5065', 'est[0.25,0.42,-0.06,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.17', '592F[0.50,0.00,0.00]=0.25', 'le_us=5523', 'est[0.25,0.41,-0.07,67]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.28', 'le_us=5004', 'est[0.25,0.43,-0.10,50]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'le_us=6225', 'est[0.25,0.39,-0.12,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.20', '592F[0.50,0.00,0.00]=0.26', 'le_us=5523', 'est[0.25,0.39,-0.12,54]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.23', '592F[0.50,0.00,0.00]=0.24', 'le_us=5096', 'est[0.25,0.41,-0.06,51]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.27', '592F[0.50,0.00,0.00]=0.31', 'le_us=5065', 'est[0.24,0.44,-0.03,64]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.25', 'le_us=5279', 'est[0.24,0.45,0.02,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.25', 'le_us=5065', 'est[0.24,0.45,0.05,47]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'le_us=6134', 'est[0.24,0.40,-0.01,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.22', 'le_us=5249', 'est[0.24,0.41,-0.04,46]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.25', 'le_us=5004', 'est[0.25,0.42,-0.07,41]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.22', '592F[0.50,0.00,0.00]=0.30', 'le_us=5340', 'est[0.25,0.42,-0.09,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.18', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.30', 'le_us=4882', 'est[0.24,0.44,-0.02,47]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.26', 'le_us=5065', 'est[0.24,0.45,-0.05,46]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.23', 'le_us=5065', 'est[0.25,0.45,-0.01,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.25', 'le_us=5218', 'est[0.25,0.45,-0.05,43]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.20', '592F[0.50,0.00,0.00]=0.26', 'le_us=5340', 'est[0.25,0.44,-0.07,52]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.31', 'le_us=6164', 'est[0.25,0.39,-0.10,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'le_us=6378', 'est[0.25,0.36,-0.12,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.22', 'le_us=5096', 'est[0.26,0.39,-0.07,57]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'CD37[0.00,0.00,0.00]=0.30', 'le_us=5096', 'est[0.26,0.42,-0.09,54]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5828', 'est[0.25,0.38,-0.02,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.33', 'le_us=5340', 'est[0.25,0.41,0.02,50]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.29', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5706', 'est[0.25,0.37,0.06,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'CD37[0.00,0.00,0.00]=0.24', 'le_us=5462', 'est[0.25,0.39,0.09,40]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.24', 'CD37[0.00,0.00,0.00]=0.30', 'le_us=5310', 'est[0.25,0.40,0.11,40]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.30', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5676', 'est[0.25,0.37,0.13,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.28', 'le_us=5249', 'est[0.25,0.40,0.06,48]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5767', 'est[0.25,0.36,0.09,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.24', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5157', 'est[0.25,0.33,0.11,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.29', 'CD37[0.00,0.00,0.00]=0.17', 'le_us=5401', 'est[0.25,0.35,0.12,64]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.28', 'le_us=5065', 'est[0.26,0.38,0.05,52]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5462', 'est[0.25,0.35,0.09,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.35', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5859', 'est[0.25,0.33,0.11,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.34', 'le_us=5157', 'est[0.25,0.37,0.12,50]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.39', 'le_us=5645', 'est[0.25,0.39,0.13,44]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.25', 'le_us=5249', 'est[0.24,0.42,0.08,61]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'le_us=6134', 'est[0.24,0.38,0.01,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.32', 'le_us=5310', 'est[0.25,0.40,-0.03,46]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.27', '592F[0.50,0.00,0.00]=0.22', 'le_us=5401', 'est[0.25,0.41,-0.06,46]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.17', 'le_us=5218', 'est[0.25,0.40,-0.08,67]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.26', 'le_us=4974', 'est[0.25,0.42,-0.02,45]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.32', 'le_us=6317', 'est[0.25,0.38,-0.06,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.27', '592F[0.50,0.00,0.00]=0.19', 'le_us=5218', 'est[0.25,0.38,-0.08,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.29', 'le_us=6225', 'est[0.25,0.35,-0.10,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'le_us=6012', 'est[0.25,0.32,-0.13,56]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.20', '592F[0.50,0.00,0.00]=0.32', 'le_us=5371', 'est[0.25,0.35,-0.13,54]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.25', 'le_us=5004', 'est[0.25,0.37,-0.14,41]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.19', '592F[0.50,0.00,0.00]=0.31', 'le_us=5584', 'est[0.25,0.38,-0.14,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.26', '592F[0.50,0.00,0.00]=0.25', 'le_us=5096', 'est[0.25,0.40,-0.07,52]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.18', 'le_us=5249', 'est[0.25,0.40,-0.02,60]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5981', 'est[0.25,0.36,0.03,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.20', 'CD37[0.00,0.00,0.00]=0.27', 'le_us=5310', 'est[0.25,0.38,0.06,52]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.32', 'le_us=5310', 'est[0.25,0.40,0.09,43]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.26', 'CD37[0.00,0.00,0.00]=0.17', 'le_us=5432', 'est[0.25,0.39,0.09,67]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.28', 'le_us=5096', 'est[0.26,0.42,0.04,61]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.23', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5157', 'est[0.26,0.38,0.08,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.28', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5828', 'est[0.25,0.35,0.11,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.25', 'CD37[0.00,0.00,0.00]=0.00', 'le_us=5310', 'est[0.25,0.32,0.13,56]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.27', 'CD37[0.00,0.00,0.00]=0.41', 'le_us=6103', 'est[0.25,0.36,0.14,49]']"
"['5B01[0.50,0.50,0.00]=0.00', '1495[0.00,0.50,0.00]=0.00', '592F[0.50,0.00,0.00]=0.24', 'CD37[0.00,0.00,0.00]=0.23', 'le_us=5249', 'est[0.25,0.39,0.07,51]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.25', '592F[0.50,0.00,0.00]=0.31', 'le_us=5310', 'est[0.25,0.40,0.01,43]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.26', 'le_us=5004', 'est[0.25,0.42,-0.03,45]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.24', '592F[0.50,0.00,0.00]=0.29', 'le_us=5523', 'est[0.25,0.43,-0.06,40]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.28', 'le_us=5096', 'est[0.25,0.45,-0.01,50]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.20', '592F[0.50,0.00,0.00]=0.29', 'le_us=5310', 'est[0.25,0.44,-0.04,54]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.19', '592F[0.50,0.00,0.00]=0.25', 'le_us=5523', 'est[0.25,0.43,-0.06,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.21', 'le_us=5249', 'est[0.25,0.43,-0.08,48]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.32', '592F[0.50,0.00,0.00]=0.22', 'le_us=5004', 'est[0.25,0.43,-0.10,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.28', '592F[0.50,0.00,0.00]=0.25', 'le_us=5279', 'est[0.25,0.44,-0.12,41]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.19', '592F[0.50,0.00,0.00]=0.31', 'le_us=5371', 'est[0.25,0.43,-0.12,58]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.30', '592F[0.50,0.00,0.00]=0.25', 'le_us=5096', 'est[0.25,0.44,-0.13,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.22', '592F[0.50,0.00,0.00]=0.27', 'le_us=5249', 'est[0.25,0.44,-0.14,44]']"
"['1495[0.00,0.50,0.00]=0.00', '5B01[0.50,0.50,0.00]=0.00', 'CD37[0.00,0.00,0.00]=0.00', '592F[0.50,0.00,0.00]=0.24', 'le_us=5584', 'est[0.25,0.39,-0.15,56]']"
